"TG","[M+NH4]+","[M+H-R1-H2O]+","[M+H-R2-H2O]+","[M+H-R3-H2O]+","[R1CO]+","[R2CO]+","[R3CO]+","[R1CO+74]+","[R2CO+74]+","[R3CO+74]+","[R1CO+74-H2O]+","[R2CO+74-H2O]+","[R3CO+74-H2O]+"
"TG(62:4) TG(16:0_22:3_24:1)",1012.92675,739.6599764,661.6129764,629.5503764,239.2369364,317.2839364,349.3465364,313.2737364,391.3207364,423.3833364,295.2631714,373.3101714,405.3727714
"TG(62:4) TG(16:1_22:3_24:0)",1012.92675,741.6755764,661.6129764,627.5347764,237.2213364,317.2839364,351.3621364,311.2581364,391.3207364,425.3989364,293.2475714,373.3101714,407.3883714
"TG(62:4) TG(16:1_22:2_24:1)",1012.92675,741.6755764,659.5973764,629.5503764,237.2213364,319.2995364,349.3465364,311.2581364,393.3363364,423.3833364,293.2475714,375.3257714,405.3727714
"TG(62:4) TG(15:0_22:4_25:0)",1012.92675,753.6755764,663.6286764,613.5190764,225.2213364,315.2682364,365.3778364,299.2581364,389.3050364,439.4146364,281.2475714,371.2944714,421.4040714
"TG(62:4) TG(15:1_22:3_25:0)",1012.92675,755.6912764,661.6129764,613.5190764,223.2056364,317.2839364,365.3778364,297.2424364,391.3207364,439.4146364,279.2318714,373.3101714,421.4040714
"TG(62:4) TG(14:1_22:3_26:0)",1012.92675,769.7068764,661.6129764,599.5034764,209.1900364,317.2839364,379.3934364,283.2268364,391.3207364,453.4302364,265.2162714,373.3101714,435.4196714
"TG(64:17) TG(20:5_22:6_22:6)",1014.75455,695.5033764,669.4877764,669.4877764,285.2213364,311.2369364,311.2369364,359.2581364,385.2737364,385.2737364,341.2475714,367.2631714,367.2631714
"TG(63:10) TG(20:4_21:0_22:6)",1014.84845,693.5816764,671.5033764,669.5816764,287.2369364,309.3152364,311.2369364,361.2737364,383.3520364,385.2737364,343.2631714,365.3414714,367.2631714
"TG(63:10) TG(19:0_22:4_22:6)",1014.84845,699.5346764,665.5503764,669.5816764,281.2839364,315.2682364,311.2369364,355.3207364,389.3050364,385.2737364,337.3101714,371.2944714,367.2631714
"TG(63:10) TG(18:4_22:6_23:0)",1014.84845,721.6129764,669.5816764,643.4720764,259.2056364,311.2369364,337.3465364,333.2424364,385.2737364,411.3833364,315.2318714,367.2631714,393.3727714
"TG(63:10) TG(20:5_20:5_23:0)",1014.84855,695.5973764,695.5973764,643.4721764,285.2213364,285.2213364,337.3465364,359.2581364,359.2581364,411.3833364,341.2475714,341.2475714,393.3727714
"TG(63:10) TG(20:5_21:0_22:5)",1014.84855,695.5973764,671.5034764,667.5660764,285.2213364,309.3152364,313.2526364,359.2581364,383.3520364,387.2894364,341.2475714,365.3414714,369.2788714
"TG(63:10) TG(19:0_22:5_22:5)",1014.84855,699.5347764,667.5660764,667.5660764,281.2839364,313.2526364,313.2526364,355.3207364,387.2894364,387.2894364,337.3101714,369.2788714,369.2788714
"TG(62:3) TG(20:0_20:0_22:3)",1014.94235,685.6129764,685.6129764,663.6285764,295.2995364,295.2995364,317.2839364,369.3363364,369.3363364,391.3207364,351.3257714,351.3257714,373.3101714
"TG(62:3) TG(20:0_20:1_22:2)",1014.94235,685.6129764,687.6285764,661.6129764,295.2995364,293.2839364,319.2995364,369.3363364,367.3207364,393.3363364,351.3257714,349.3101714,375.3257714
"TG(62:3) TG(20:1_20:2_22:0)",1014.94235,687.6285764,689.6442764,657.5816764,293.2839364,291.2682364,323.3308364,367.3207364,365.3050364,397.3676364,349.3101714,347.2944714,379.3570714
"TG(62:3) TG(20:0_20:2_22:1)",1014.94235,685.6129764,689.6442764,659.5972764,295.2995364,291.2682364,321.3152364,369.3363364,365.3050364,395.3520364,351.3257714,347.2944714,377.3414714
"TG(62:3) TG(20:0_20:3_22:0)",1014.94235,685.6129764,691.6598764,657.5816764,295.2995364,289.2526364,323.3308364,369.3363364,363.2894364,397.3676364,351.3257714,345.2788714,379.3570714
"TG(62:3) TG(18:0_20:3_24:0)",1014.94235,713.6442764,691.6598764,629.5503764,267.2682364,289.2526364,351.3621364,341.3050364,363.2894364,425.3989364,323.2944714,345.2788714,407.3883714
"TG(62:3) TG(18:0_20:2_24:1)",1014.94235,713.6442764,689.6442764,631.5659764,267.2682364,291.2682364,349.3465364,341.3050364,365.3050364,423.3833364,323.2944714,347.2944714,405.3727714
"TG(62:3) TG(18:1_18:2_26:0)",1014.94235,715.6598764,717.6755764,601.5190764,265.2526364,263.2369364,379.3934364,339.2894364,337.2737364,453.4302364,321.2788714,319.2631714,435.4196714
"TG(62:3) TG(18:0_22:0_22:3)",1014.94235,713.6442764,657.5816764,663.6285764,267.2682364,323.3308364,317.2839364,341.3050364,397.3676364,391.3207364,323.2944714,379.3570714,373.3101714
"TG(62:3) TG(18:0_22:1_22:2)",1014.94235,713.6442764,659.5972764,661.6129764,267.2682364,321.3152364,319.2995364,341.3050364,395.3520364,393.3363364,323.2944714,377.3414714,375.3257714
"TG(62:3) TG(18:1_20:2_24:0)",1014.94235,715.6598764,689.6442764,629.5503764,265.2526364,291.2682364,351.3621364,339.2894364,365.3050364,425.3989364,321.2788714,347.2944714,407.3883714
"TG(62:3) TG(18:0_18:3_26:0)",1014.94235,713.6442764,719.6911764,601.5190764,267.2682364,261.2213364,379.3934364,341.3050364,335.2581364,453.4302364,323.2944714,317.2475714,435.4196714
"TG(62:3) TG(18:1_22:0_22:2)",1014.94235,715.6598764,657.5816764,661.6129764,265.2526364,323.3308364,319.2995364,339.2894364,397.3676364,393.3363364,321.2788714,379.3570714,375.3257714
"TG(62:3) TG(18:2_20:1_24:0)",1014.94235,717.6755764,687.6285764,629.5503764,263.2369364,293.2839364,351.3621364,337.2737364,367.3207364,425.3989364,319.2631714,349.3101714,407.3883714
"TG(62:3) TG(18:2_20:0_24:1)",1014.94235,717.6755764,685.6129764,631.5659764,263.2369364,295.2995364,349.3465364,337.2737364,369.3363364,423.3833364,319.2631714,351.3257714,405.3727714
"TG(62:3) TG(18:2_22:0_22:1)",1014.94235,717.6755764,657.5816764,659.5972764,263.2369364,323.3308364,321.3152364,337.2737364,397.3676364,395.3520364,319.2631714,379.3570714,377.3414714
"TG(62:3) TG(18:3_20:0_24:0)",1014.94235,719.6911764,685.6129764,629.5503764,261.2213364,295.2995364,351.3621364,335.2581364,369.3363364,425.3989364,317.2475714,351.3257714,407.3883714
"TG(62:3) TG(18:3_22:0_22:0)",1014.94235,719.6911764,657.5816764,657.5816764,261.2213364,323.3308364,323.3308364,335.2581364,397.3676364,397.3676364,317.2475714,379.3570714,379.3570714
"TG(62:3) TG(17:1_20:2_25:0)",1014.94235,729.6755764,689.6442764,615.5346764,251.2369364,291.2682364,365.3778364,325.2737364,365.3050364,439.4146364,307.2631714,347.2944714,421.4040714
"TG(62:3) TG(17:1_22:2_23:0)",1014.94235,729.6755764,661.6129764,643.5659764,251.2369364,319.2995364,337.3465364,325.2737364,393.3363364,411.3833364,307.2631714,375.3257714,393.3727714
"TG(62:3) TG(16:0_20:3_26:0)",1014.94235,741.6755764,691.6598764,601.5190764,239.2369364,289.2526364,379.3934364,313.2737364,363.2894364,453.4302364,295.2631714,345.2788714,435.4196714
"TG(62:3) TG(16:0_22:3_24:0)",1014.94235,741.6755764,663.6285764,629.5503764,239.2369364,317.2839364,351.3621364,313.2737364,391.3207364,425.3989364,295.2631714,373.3101714,407.3883714
"TG(62:3) TG(16:1_20:2_26:0)",1014.94235,743.6911764,689.6442764,601.5190764,237.2213364,291.2682364,379.3934364,311.2581364,365.3050364,453.4302364,293.2475714,347.2944714,435.4196714
"TG(62:3) TG(16:0_22:2_24:1)",1014.94235,741.6755764,661.6129764,631.5659764,239.2369364,319.2995364,349.3465364,313.2737364,393.3363364,423.3833364,295.2631714,375.3257714,405.3727714
"TG(62:3) TG(16:1_22:2_24:0)",1014.94235,743.6911764,661.6129764,629.5503764,237.2213364,319.2995364,351.3621364,311.2581364,393.3363364,425.3989364,293.2475714,375.3257714,407.3883714
"TG(62:3) TG(15:1_22:2_25:0)",1014.94235,757.7068764,661.6129764,615.5346764,223.2056364,319.2995364,365.3778364,297.2424364,393.3363364,439.4146364,279.2318714,375.3257714,421.4040714
"TG(62:3) TG(14:0_22:3_26:0)",1014.94235,769.7068764,663.6285764,601.5190764,211.2056364,317.2839364,379.3934364,285.2424364,391.3207364,453.4302364,267.2318714,373.3101714,435.4196714
"TG(62:3) TG(14:1_22:2_26:0)",1014.94235,771.7224764,661.6129764,601.5190764,209.1900364,319.2995364,379.3934364,283.2268364,393.3363364,453.4302364,265.2162714,375.3257714,435.4196714
"TG(62:3) TG(20:1_20:1_22:1)",1014.94245,687.6286764,687.6286764,659.5973764,293.2839364,293.2839364,321.3152364,367.3207364,367.3207364,395.3520364,349.3101714,349.3101714,377.3414714
"TG(62:3) TG(20:3_21:0_21:0)",1014.94245,691.6599764,671.5973764,671.5973764,289.2526364,309.3152364,309.3152364,363.2894364,383.3520364,383.3520364,345.2788714,365.3414714,365.3414714
"TG(62:3) TG(19:0_20:3_23:0)",1014.94245,699.6286764,691.6599764,643.5660764,281.2839364,289.2526364,337.3465364,355.3207364,363.2894364,411.3833364,337.3101714,345.2788714,393.3727714
"TG(62:3) TG(19:0_21:0_22:3)",1014.94245,699.6286764,671.5973764,663.6286764,281.2839364,309.3152364,317.2839364,355.3207364,383.3520364,391.3207364,337.3101714,365.3414714,373.3101714
"TG(62:3) TG(18:1_20:1_24:1)",1014.94245,715.6599764,687.6286764,631.5660764,265.2526364,293.2839364,349.3465364,339.2894364,367.3207364,423.3833364,321.2788714,349.3101714,405.3727714
"TG(62:3) TG(18:1_22:1_22:1)",1014.94245,715.6599764,659.5973764,659.5973764,265.2526364,321.3152364,321.3152364,339.2894364,395.3520364,395.3520364,321.2788714,377.3414714,377.3414714
"TG(62:3) TG(18:3_19:0_25:0)",1014.94245,719.6912764,699.6286764,615.5347764,261.2213364,281.2839364,365.3778364,335.2581364,355.3207364,439.4146364,317.2475714,337.3101714,421.4040714
"TG(62:3) TG(18:3_21:0_23:0)",1014.94245,719.6912764,671.5973764,643.5660764,261.2213364,309.3152364,337.3465364,335.2581364,383.3520364,411.3833364,317.2475714,365.3414714,393.3727714
"TG(62:3) TG(17:0_20:3_25:0)",1014.94245,727.6599764,691.6599764,615.5347764,253.2526364,289.2526364,365.3778364,327.2894364,363.2894364,439.4146364,309.2788714,345.2788714,421.4040714
"TG(62:3) TG(17:0_22:3_23:0)",1014.94245,727.6599764,663.6286764,643.5660764,253.2526364,317.2839364,337.3465364,327.2894364,391.3207364,411.3833364,309.2788714,373.3101714,393.3727714
"TG(62:3) TG(17:2_20:1_25:0)",1014.94245,731.6912764,687.6286764,615.5347764,249.2213364,293.2839364,365.3778364,323.2581364,367.3207364,439.4146364,305.2475714,349.3101714,421.4040714
"TG(62:3) TG(17:2_21:0_24:1)",1014.94245,731.6912764,671.5973764,631.5660764,249.2213364,309.3152364,349.3465364,323.2581364,383.3520364,423.3833364,305.2475714,365.3414714,405.3727714
"TG(62:3) TG(17:2_22:1_23:0)",1014.94245,731.6912764,659.5973764,643.5660764,249.2213364,321.3152364,337.3465364,323.2581364,395.3520364,411.3833364,305.2475714,377.3414714,393.3727714
"TG(62:3) TG(16:1_22:1_24:1)",1014.94245,743.6912764,659.5973764,631.5660764,237.2213364,321.3152364,349.3465364,311.2581364,395.3520364,423.3833364,293.2475714,377.3414714,405.3727714
"TG(62:3) TG(15:0_22:3_25:0)",1014.94245,755.6912764,663.6286764,615.5347764,225.2213364,317.2839364,365.3778364,299.2581364,391.3207364,439.4146364,281.2475714,373.3101714,421.4040714
"TG(62:3) TG(14:1_24:1_24:1)",1014.94245,771.7225764,631.5660764,631.5660764,209.1900364,349.3465364,349.3465364,283.2268364,423.3833364,423.3833364,265.2162714,405.3727714,405.3727714
"TG(64:16) TG(20:4_22:6_22:6)",1016.77015,695.5033764,671.5033764,671.5033764,287.2369364,311.2369364,311.2369364,361.2737364,385.2737364,385.2737364,343.2631714,367.2631714,367.2631714
"TG(64:16) TG(20:5_22:5_22:6)",1016.77025,697.5190764,669.4877764,671.5034764,285.2213364,313.2526364,311.2369364,359.2581364,387.2894364,385.2737364,341.2475714,369.2788714,367.2631714
"TG(63:9) TG(20:3_21:0_22:6)",1016.86415,693.5816764,673.5190764,671.5973764,289.2526364,309.3152364,311.2369364,363.2894364,383.3520364,385.2737364,345.2788714,365.3414714,367.2631714
"TG(63:9) TG(20:4_21:0_22:5)",1016.86415,695.5973764,673.5190764,669.5816764,287.2369364,309.3152364,313.2526364,361.2737364,383.3520364,387.2894364,343.2631714,365.3414714,369.2788714
"TG(63:9) TG(20:4_20:5_23:0)",1016.86415,695.5973764,697.6129764,645.4877764,287.2369364,285.2213364,337.3465364,361.2737364,359.2581364,411.3833364,343.2631714,341.2475714,393.3727714
"TG(63:9) TG(20:5_21:0_22:4)",1016.86415,697.6129764,673.5190764,667.5660764,285.2213364,309.3152364,315.2682364,359.2581364,383.3520364,389.3050364,341.2475714,365.3414714,371.2944714
"TG(63:9) TG(19:0_22:3_22:6)",1016.86415,701.5503764,665.5503764,671.5973764,281.2839364,317.2839364,311.2369364,355.3207364,391.3207364,385.2737364,337.3101714,373.3101714,367.2631714
"TG(63:9) TG(19:0_22:4_22:5)",1016.86415,701.5503764,667.5660764,669.5816764,281.2839364,315.2682364,313.2526364,355.3207364,389.3050364,387.2894364,337.3101714,371.2944714,369.2788714
"TG(63:9) TG(18:3_22:6_23:0)",1016.86415,721.6129764,671.5973764,645.4877764,261.2213364,311.2369364,337.3465364,335.2581364,385.2737364,411.3833364,317.2475714,367.2631714,393.3727714
"TG(63:9) TG(18:4_20:5_25:0)",1016.86415,723.6286764,697.6129764,617.4564764,259.2056364,285.2213364,365.3778364,333.2424364,359.2581364,439.4146364,315.2318714,341.2475714,421.4040714
"TG(63:9) TG(18:4_22:5_23:0)",1016.86415,723.6286764,669.5816764,645.4877764,259.2056364,313.2526364,337.3465364,333.2424364,387.2894364,411.3833364,315.2318714,369.2788714,393.3727714
"TG(63:9) TG(17:2_22:6_24:1)",1016.86415,733.6129764,671.5973764,633.4877764,249.2213364,311.2369364,349.3465364,323.2581364,385.2737364,423.3833364,305.2475714,367.2631714,405.3727714
"TG(62:2) TG(20:0_20:0_22:2)",1016.95795,687.6285764,687.6285764,663.6285764,295.2995364,295.2995364,319.2995364,369.3363364,369.3363364,393.3363364,351.3257714,351.3257714,375.3257714
"TG(62:2) TG(20:0_20:2_22:0)",1016.95795,687.6285764,691.6598764,659.5972764,295.2995364,291.2682364,323.3308364,369.3363364,365.3050364,397.3676364,351.3257714,347.2944714,379.3570714
"TG(62:2) TG(18:0_20:2_24:0)",1016.95795,715.6598764,691.6598764,631.5659764,267.2682364,291.2682364,351.3621364,341.3050364,365.3050364,425.3989364,323.2944714,347.2944714,407.3883714
"TG(62:2) TG(18:0_18:2_26:0)",1016.95795,715.6598764,719.6911764,603.5346764,267.2682364,263.2369364,379.3934364,341.3050364,337.2737364,453.4302364,323.2944714,319.2631714,435.4196714
"TG(62:2) TG(18:0_22:0_22:2)",1016.95795,715.6598764,659.5972764,663.6285764,267.2682364,323.3308364,319.2995364,341.3050364,397.3676364,393.3363364,323.2944714,379.3570714,375.3257714
"TG(62:2) TG(18:2_20:0_24:0)",1016.95795,719.6911764,687.6285764,631.5659764,263.2369364,295.2995364,351.3621364,337.2737364,369.3363364,425.3989364,319.2631714,351.3257714,407.3883714
"TG(62:2) TG(18:2_22:0_22:0)",1016.95795,719.6911764,659.5972764,659.5972764,263.2369364,323.3308364,323.3308364,337.2737364,397.3676364,397.3676364,319.2631714,379.3570714,379.3570714
"TG(62:2) TG(16:0_20:2_26:0)",1016.95795,743.6911764,691.6598764,603.5346764,239.2369364,291.2682364,379.3934364,313.2737364,365.3050364,453.4302364,295.2631714,347.2944714,435.4196714
"TG(62:2) TG(16:0_22:2_24:0)",1016.95795,743.6911764,663.6285764,631.5659764,239.2369364,319.2995364,351.3621364,313.2737364,393.3363364,425.3989364,295.2631714,375.3257714,407.3883714
"TG(62:2) TG(14:0_22:2_26:0)",1016.95795,771.7224764,663.6285764,603.5346764,211.2056364,319.2995364,379.3934364,285.2424364,393.3363364,453.4302364,267.2318714,375.3257714,435.4196714
"TG(62:2) TG(20:1_20:1_22:0)",1016.95805,689.6442764,689.6442764,659.5973764,293.2839364,293.2839364,323.3308364,367.3207364,367.3207364,397.3676364,349.3101714,349.3101714,379.3570714
"TG(62:2) TG(20:0_20:1_22:1)",1016.95805,687.6286764,689.6442764,661.6129764,295.2995364,293.2839364,321.3152364,369.3363364,367.3207364,395.3520364,351.3257714,349.3101714,377.3414714
"TG(62:2) TG(20:2_21:0_21:0)",1016.95805,691.6599764,673.6129764,673.6129764,291.2682364,309.3152364,309.3152364,365.3050364,383.3520364,383.3520364,347.2944714,365.3414714,365.3414714
"TG(62:2) TG(19:0_20:2_23:0)",1016.95805,701.6442764,691.6599764,645.5816764,281.2839364,291.2682364,337.3465364,355.3207364,365.3050364,411.3833364,337.3101714,347.2944714,393.3727714
"TG(62:2) TG(19:0_21:0_22:2)",1016.95805,701.6442764,673.6129764,663.6286764,281.2839364,309.3152364,319.2995364,355.3207364,383.3520364,393.3363364,337.3101714,365.3414714,375.3257714
"TG(62:2) TG(18:1_18:1_26:0)",1016.95805,717.6755764,717.6755764,603.5347764,265.2526364,265.2526364,379.3934364,339.2894364,339.2894364,453.4302364,321.2788714,321.2788714,435.4196714
"TG(62:2) TG(18:0_20:1_24:1)",1016.95805,715.6599764,689.6442764,633.5816764,267.2682364,293.2839364,349.3465364,341.3050364,367.3207364,423.3833364,323.2944714,349.3101714,405.3727714
"TG(62:2) TG(18:0_22:1_22:1)",1016.95805,715.6599764,661.6129764,661.6129764,267.2682364,321.3152364,321.3152364,341.3050364,395.3520364,395.3520364,323.2944714,377.3414714,377.3414714
"TG(62:2) TG(18:1_20:1_24:0)",1016.95805,717.6755764,689.6442764,631.5660764,265.2526364,293.2839364,351.3621364,339.2894364,367.3207364,425.3989364,321.2788714,349.3101714,407.3883714
"TG(62:2) TG(18:1_20:0_24:1)",1016.95805,717.6755764,687.6286764,633.5816764,265.2526364,295.2995364,349.3465364,339.2894364,369.3363364,423.3833364,321.2788714,351.3257714,405.3727714
"TG(62:2) TG(18:2_19:0_25:0)",1016.95805,719.6912764,701.6442764,617.5503764,263.2369364,281.2839364,365.3778364,337.2737364,355.3207364,439.4146364,319.2631714,337.3101714,421.4040714
"TG(62:2) TG(18:1_22:0_22:1)",1016.95805,717.6755764,659.5973764,661.6129764,265.2526364,323.3308364,321.3152364,339.2894364,397.3676364,395.3520364,321.2788714,379.3570714,377.3414714
"TG(62:2) TG(18:2_21:0_23:0)",1016.95805,719.6912764,673.6129764,645.5816764,263.2369364,309.3152364,337.3465364,337.2737364,383.3520364,411.3833364,319.2631714,365.3414714,393.3727714
"TG(62:2) TG(17:0_20:2_25:0)",1016.95805,729.6755764,691.6599764,617.5503764,253.2526364,291.2682364,365.3778364,327.2894364,365.3050364,439.4146364,309.2788714,347.2944714,421.4040714
"TG(62:2) TG(17:0_22:2_23:0)",1016.95805,729.6755764,663.6286764,645.5816764,253.2526364,319.2995364,337.3465364,327.2894364,393.3363364,411.3833364,309.2788714,375.3257714,393.3727714
"TG(62:2) TG(17:1_20:1_25:0)",1016.95805,731.6912764,689.6442764,617.5503764,251.2369364,293.2839364,365.3778364,325.2737364,367.3207364,439.4146364,307.2631714,349.3101714,421.4040714
"TG(62:2) TG(17:2_19:0_26:0)",1016.95805,733.7068764,701.6442764,603.5347764,249.2213364,281.2839364,379.3934364,323.2581364,355.3207364,453.4302364,305.2475714,337.3101714,435.4196714
"TG(62:2) TG(17:1_21:0_24:1)",1016.95805,731.6912764,673.6129764,633.5816764,251.2369364,309.3152364,349.3465364,325.2737364,383.3520364,423.3833364,307.2631714,365.3414714,405.3727714
"TG(62:2) TG(17:1_22:1_23:0)",1016.95805,731.6912764,661.6129764,645.5816764,251.2369364,321.3152364,337.3465364,325.2737364,395.3520364,411.3833364,307.2631714,377.3414714,393.3727714
"TG(62:2) TG(17:2_20:0_25:0)",1016.95805,733.7068764,687.6286764,617.5503764,249.2213364,295.2995364,365.3778364,323.2581364,369.3363364,439.4146364,305.2475714,351.3257714,421.4040714
"TG(62:2) TG(17:2_21:0_24:0)",1016.95805,733.7068764,673.6129764,631.5660764,249.2213364,309.3152364,351.3621364,323.2581364,383.3520364,425.3989364,305.2475714,365.3414714,407.3883714
"TG(62:2) TG(17:2_22:0_23:0)",1016.95805,733.7068764,659.5973764,645.5816764,249.2213364,323.3308364,337.3465364,323.2581364,397.3676364,411.3833364,305.2475714,379.3570714,393.3727714
"TG(62:2) TG(16:0_22:1_24:1)",1016.95805,743.6912764,661.6129764,633.5816764,239.2369364,321.3152364,349.3465364,313.2737364,395.3520364,423.3833364,295.2631714,377.3414714,405.3727714
"TG(62:2) TG(16:1_20:1_26:0)",1016.95805,745.7068764,689.6442764,603.5347764,237.2213364,293.2839364,379.3934364,311.2581364,367.3207364,453.4302364,293.2475714,349.3101714,435.4196714
"TG(62:2) TG(16:1_22:1_24:0)",1016.95805,745.7068764,661.6129764,631.5660764,237.2213364,321.3152364,351.3621364,311.2581364,395.3520364,425.3989364,293.2475714,377.3414714,407.3883714
"TG(62:2) TG(16:1_22:0_24:1)",1016.95805,745.7068764,659.5973764,633.5816764,237.2213364,323.3308364,349.3465364,311.2581364,397.3676364,423.3833364,293.2475714,379.3570714,405.3727714
"TG(62:2) TG(15:0_22:2_25:0)",1016.95805,757.7068764,663.6286764,617.5503764,225.2213364,319.2995364,365.3778364,299.2581364,393.3363364,439.4146364,281.2475714,375.3257714,421.4040714
"TG(62:2) TG(15:1_22:1_25:0)",1016.95805,759.7225764,661.6129764,617.5503764,223.2056364,321.3152364,365.3778364,297.2424364,395.3520364,439.4146364,279.2318714,377.3414714,421.4040714
"TG(62:2) TG(15:1_23:0_24:1)",1016.95805,759.7225764,645.5816764,633.5816764,223.2056364,337.3465364,349.3465364,297.2424364,411.3833364,423.3833364,279.2318714,393.3727714,405.3727714
"TG(62:2) TG(14:0_24:1_24:1)",1016.95805,771.7225764,633.5816764,633.5816764,211.2056364,349.3465364,349.3465364,285.2424364,423.3833364,423.3833364,267.2318714,405.3727714,405.3727714
