"TG","[M+Na]+","[M+Na-acyl-sn1-H2O]+","[M+Na-acyl-sn2-H2O]+","[M+Na-acyl-sn3-H2O]+"
"TG(61:3) TG(17:1_20:2_24:0)",1005.88204,737.6419464,697.6106464,637.5167464
"TG(61:3) TG(17:1_22:0_22:2)",1005.88204,737.6419464,665.5480464,669.5793464
"TG(61:3) TG(15:1_20:2_26:0)",1005.88204,765.6732464,697.6106464,609.4854464
"TG(61:3) TG(15:1_22:2_24:0)",1005.88204,765.6732464,669.5793464,637.5167464
"TG(61:3) TG(20:1_20:2_21:0)",1005.88214,695.5950464,697.6107464,679.5637464
"TG(61:3) TG(20:0_20:3_21:0)",1005.88214,693.5794464,699.6263464,679.5637464
"TG(61:3) TG(19:0_20:3_22:0)",1005.88214,707.5950464,699.6263464,665.5481464
"TG(61:3) TG(19:0_20:2_22:1)",1005.88214,707.5950464,697.6107464,667.5637464
"TG(61:3) TG(19:0_20:1_22:2)",1005.88214,707.5950464,695.5950464,669.5794464
"TG(61:3) TG(19:0_20:0_22:3)",1005.88214,707.5950464,693.5794464,671.5950464
"TG(61:3) TG(18:0_20:3_23:0)",1005.88214,721.6107464,699.6263464,651.5324464
"TG(61:3) TG(18:0_21:0_22:3)",1005.88214,721.6107464,679.5637464,671.5950464
"TG(61:3) TG(18:1_18:2_25:0)",1005.88214,723.6263464,725.6420464,623.5011464
"TG(61:3) TG(18:1_20:2_23:0)",1005.88214,723.6263464,697.6107464,651.5324464
"TG(61:3) TG(18:1_21:0_22:2)",1005.88214,723.6263464,679.5637464,669.5794464
"TG(61:3) TG(18:2_19:0_24:1)",1005.88214,725.6420464,707.5950464,639.5324464
"TG(61:3) TG(18:0_18:3_25:0)",1005.88214,721.6107464,727.6576464,623.5011464
"TG(61:3) TG(18:2_20:1_23:0)",1005.88214,725.6420464,695.5950464,651.5324464
"TG(61:3) TG(18:2_21:0_22:1)",1005.88214,725.6420464,679.5637464,667.5637464
"TG(61:3) TG(18:3_19:0_24:0)",1005.88214,727.6576464,707.5950464,637.5168464
"TG(61:3) TG(18:3_20:0_23:0)",1005.88214,727.6576464,693.5794464,651.5324464
"TG(61:3) TG(18:3_21:0_22:0)",1005.88214,727.6576464,679.5637464,665.5481464
"TG(61:3) TG(17:0_18:3_26:0)",1005.88214,735.6263464,727.6576464,609.4855464
"TG(61:3) TG(17:0_20:3_24:0)",1005.88214,735.6263464,699.6263464,637.5168464
"TG(61:3) TG(17:0_20:2_24:1)",1005.88214,735.6263464,697.6107464,639.5324464
"TG(61:3) TG(17:2_18:1_26:0)",1005.88214,739.6576464,723.6263464,609.4855464
"TG(61:3) TG(17:0_22:0_22:3)",1005.88214,735.6263464,665.5481464,671.5950464
"TG(61:3) TG(17:0_22:1_22:2)",1005.88214,735.6263464,667.5637464,669.5794464
"TG(61:3) TG(17:1_20:1_24:1)",1005.88214,737.6420464,695.5950464,639.5324464
"TG(61:3) TG(17:1_22:1_22:1)",1005.88214,737.6420464,667.5637464,667.5637464
"TG(61:3) TG(17:2_20:1_24:0)",1005.88214,739.6576464,695.5950464,637.5168464
"TG(61:3) TG(17:2_20:0_24:1)",1005.88214,739.6576464,693.5794464,639.5324464
"TG(61:3) TG(17:2_22:0_22:1)",1005.88214,739.6576464,665.5481464,667.5637464
"TG(61:3) TG(16:0_20:3_25:0)",1005.88214,749.6420464,699.6263464,623.5011464
"TG(61:3) TG(16:0_22:3_23:0)",1005.88214,749.6420464,671.5950464,651.5324464
"TG(61:3) TG(16:1_20:2_25:0)",1005.88214,751.6576464,697.6107464,623.5011464
"TG(61:3) TG(16:1_22:2_23:0)",1005.88214,751.6576464,669.5794464,651.5324464
"TG(61:3) TG(15:0_20:3_26:0)",1005.88214,763.6576464,699.6263464,609.4855464
"TG(61:3) TG(15:0_22:3_24:0)",1005.88214,763.6576464,671.5950464,637.5168464
"TG(61:3) TG(15:0_22:2_24:1)",1005.88214,763.6576464,669.5794464,639.5324464
"TG(61:3) TG(15:1_22:1_24:1)",1005.88214,765.6733464,667.5637464,639.5324464
"TG(61:3) TG(14:0_22:3_25:0)",1005.88214,777.6733464,671.5950464,623.5011464
"TG(61:3) TG(14:1_22:2_25:0)",1005.88214,779.6889464,669.5794464,623.5011464
"TG(61:3) TG(13:0_22:3_26:0)",1005.88214,791.6889464,671.5950464,609.4855464
"TG(62:9) TG(20:2_20:2_22:5)",1007.80384,699.5324464,699.5324464,677.5480464
"TG(62:9) TG(20:1_20:2_22:6)",1007.80384,697.5167464,699.5324464,679.5637464
"TG(62:9) TG(20:2_20:3_22:4)",1007.80384,699.5324464,701.5480464,675.5324464
"TG(62:9) TG(20:0_20:3_22:6)",1007.80384,695.5011464,701.5480464,679.5637464
"TG(62:9) TG(20:4_20:4_22:1)",1007.80384,703.5637464,703.5637464,669.4854464
"TG(62:9) TG(20:3_20:4_22:2)",1007.80384,701.5480464,703.5637464,671.5011464
"TG(62:9) TG(20:2_20:4_22:3)",1007.80384,699.5324464,703.5637464,673.5167464
"TG(62:9) TG(20:1_20:4_22:4)",1007.80384,697.5167464,703.5637464,675.5324464
"TG(62:9) TG(20:0_20:4_22:5)",1007.80384,695.5011464,703.5637464,677.5480464
"TG(62:9) TG(20:4_20:5_22:0)",1007.80384,703.5637464,705.5793464,667.4698464
"TG(62:9) TG(20:2_20:5_22:2)",1007.80384,699.5324464,705.5793464,671.5011464
"TG(62:9) TG(20:0_20:5_22:4)",1007.80384,695.5011464,705.5793464,675.5324464
"TG(62:9) TG(18:0_22:3_22:6)",1007.80384,723.5324464,673.5167464,679.5637464
"TG(62:9) TG(18:0_22:4_22:5)",1007.80384,723.5324464,675.5324464,677.5480464
"TG(62:9) TG(18:1_22:2_22:6)",1007.80384,725.5480464,671.5011464,679.5637464
"TG(62:9) TG(18:1_22:4_22:4)",1007.80384,725.5480464,675.5324464,675.5324464
"TG(62:9) TG(18:2_22:1_22:6)",1007.80384,727.5637464,669.4854464,679.5637464
"TG(62:9) TG(18:2_22:2_22:5)",1007.80384,727.5637464,671.5011464,677.5480464
"TG(62:9) TG(18:2_22:3_22:4)",1007.80384,727.5637464,673.5167464,675.5324464
"TG(62:9) TG(18:3_22:0_22:6)",1007.80384,729.5793464,667.4698464,679.5637464
"TG(62:9) TG(18:3_22:2_22:4)",1007.80384,729.5793464,671.5011464,675.5324464
"TG(62:9) TG(18:4_20:5_24:0)",1007.80384,731.5950464,705.5793464,639.4385464
"TG(62:9) TG(18:4_20:4_24:1)",1007.80384,731.5950464,703.5637464,641.4541464
"TG(62:9) TG(18:4_22:0_22:5)",1007.80384,731.5950464,667.4698464,677.5480464
"TG(62:9) TG(18:4_22:1_22:4)",1007.80384,731.5950464,669.4854464,675.5324464
"TG(62:9) TG(18:4_22:2_22:3)",1007.80384,731.5950464,671.5011464,673.5167464
"TG(62:9) TG(20:3_20:3_22:3)",1007.80394,701.5481464,701.5481464,673.5168464
"TG(62:9) TG(20:1_20:3_22:5)",1007.80394,697.5168464,701.5481464,677.5481464
"TG(62:9) TG(20:3_20:5_22:1)",1007.80394,701.5481464,705.5794464,669.4855464
"TG(62:9) TG(20:1_20:5_22:3)",1007.80394,697.5168464,705.5794464,673.5168464
"TG(62:9) TG(18:1_22:3_22:5)",1007.80394,725.5481464,673.5168464,677.5481464
"TG(62:9) TG(18:3_20:5_24:1)",1007.80394,729.5794464,705.5794464,641.4542464
"TG(62:9) TG(18:3_22:1_22:5)",1007.80394,729.5794464,669.4855464,677.5481464
"TG(62:9) TG(18:3_22:3_22:3)",1007.80394,729.5794464,673.5168464,673.5168464
"TG(61:2) TG(20:0_20:2_21:0)",1007.89774,695.5950464,699.6263464,681.5793464
"TG(61:2) TG(19:0_20:2_22:0)",1007.89774,709.6106464,699.6263464,667.5637464
"TG(61:2) TG(19:0_20:0_22:2)",1007.89774,709.6106464,695.5950464,671.5950464
"TG(61:2) TG(18:0_20:2_23:0)",1007.89774,723.6263464,699.6263464,653.5480464
"TG(61:2) TG(18:0_21:0_22:2)",1007.89774,723.6263464,681.5793464,671.5950464
"TG(61:2) TG(18:0_18:2_25:0)",1007.89774,723.6263464,727.6576464,625.5167464
"TG(61:2) TG(18:2_19:0_24:0)",1007.89774,727.6576464,709.6106464,639.5324464
"TG(61:2) TG(18:2_20:0_23:0)",1007.89774,727.6576464,695.5950464,653.5480464
"TG(61:2) TG(18:2_21:0_22:0)",1007.89774,727.6576464,681.5793464,667.5637464
"TG(61:2) TG(17:0_18:2_26:0)",1007.89774,737.6419464,727.6576464,611.5011464
"TG(61:2) TG(17:1_18:1_26:0)",1007.89774,739.6576464,725.6419464,611.5011464
"TG(61:2) TG(17:0_20:2_24:0)",1007.89774,737.6419464,699.6263464,639.5324464
"TG(61:2) TG(17:2_18:0_26:0)",1007.89774,741.6732464,723.6263464,611.5011464
"TG(61:2) TG(17:0_22:0_22:2)",1007.89774,737.6419464,667.5637464,671.5950464
"TG(61:2) TG(17:1_20:1_24:0)",1007.89774,739.6576464,697.6106464,639.5324464
"TG(61:2) TG(17:1_20:0_24:1)",1007.89774,739.6576464,695.5950464,641.5480464
"TG(61:2) TG(17:1_22:0_22:1)",1007.89774,739.6576464,667.5637464,669.5793464
"TG(61:2) TG(17:2_20:0_24:0)",1007.89774,741.6732464,695.5950464,639.5324464
"TG(61:2) TG(17:2_22:0_22:0)",1007.89774,741.6732464,667.5637464,667.5637464
"TG(61:2) TG(16:0_20:2_25:0)",1007.89774,751.6576464,699.6263464,625.5167464
"TG(61:2) TG(16:0_22:2_23:0)",1007.89774,751.6576464,671.5950464,653.5480464
"TG(61:2) TG(15:0_20:2_26:0)",1007.89774,765.6732464,699.6263464,611.5011464
"TG(61:2) TG(15:0_22:2_24:0)",1007.89774,765.6732464,671.5950464,639.5324464
"TG(61:2) TG(15:1_20:1_26:0)",1007.89774,767.6889464,697.6106464,611.5011464
"TG(61:2) TG(15:1_22:1_24:0)",1007.89774,767.6889464,669.5793464,639.5324464
"TG(61:2) TG(15:1_22:0_24:1)",1007.89774,767.6889464,667.5637464,641.5480464
"TG(61:2) TG(14:0_22:2_25:0)",1007.89774,779.6889464,671.5950464,625.5167464
"TG(61:2) TG(13:0_22:2_26:0)",1007.89774,793.7045464,671.5950464,611.5011464
"TG(61:2) TG(20:1_20:1_21:0)",1007.89784,697.6107464,697.6107464,681.5794464
"TG(61:2) TG(19:0_20:1_22:1)",1007.89784,709.6107464,697.6107464,669.5794464
"TG(61:2) TG(18:1_18:1_25:0)",1007.89784,725.6420464,725.6420464,625.5168464
"TG(61:2) TG(18:1_19:0_24:1)",1007.89784,725.6420464,709.6107464,641.5481464
"TG(61:2) TG(18:1_20:1_23:0)",1007.89784,725.6420464,697.6107464,653.5481464
"TG(61:2) TG(18:1_21:0_22:1)",1007.89784,725.6420464,681.5794464,669.5794464
"TG(61:2) TG(17:0_20:1_24:1)",1007.89784,737.6420464,697.6107464,641.5481464
"TG(61:2) TG(17:0_22:1_22:1)",1007.89784,737.6420464,669.5794464,669.5794464
"TG(61:2) TG(17:2_19:0_25:0)",1007.89784,741.6733464,709.6107464,625.5168464
"TG(61:2) TG(17:2_21:0_23:0)",1007.89784,741.6733464,681.5794464,653.5481464
"TG(61:2) TG(16:1_20:1_25:0)",1007.89784,753.6733464,697.6107464,625.5168464
"TG(61:2) TG(16:1_21:0_24:1)",1007.89784,753.6733464,681.5794464,641.5481464
"TG(61:2) TG(16:1_22:1_23:0)",1007.89784,753.6733464,669.5794464,653.5481464
"TG(61:2) TG(15:0_22:1_24:1)",1007.89784,765.6733464,669.5794464,641.5481464
"TG(61:2) TG(14:1_22:1_25:0)",1007.89784,781.7046464,669.5794464,625.5168464
"TG(61:2) TG(14:1_23:0_24:1)",1007.89784,781.7046464,653.5481464,641.5481464
"TG(61:2) TG(13:0_24:1_24:1)",1007.89784,793.7046464,641.5481464,641.5481464
"TG(62:8) TG(20:2_20:2_22:4)",1009.81944,701.5480464,701.5480464,677.5480464
"TG(62:8) TG(20:0_20:2_22:6)",1009.81944,697.5167464,701.5480464,681.5793464
"TG(62:8) TG(20:4_20:4_22:0)",1009.81944,705.5793464,705.5793464,669.4854464
"TG(62:8) TG(20:2_20:4_22:2)",1009.81944,701.5480464,705.5793464,673.5167464
"TG(62:8) TG(20:0_20:4_22:4)",1009.81944,697.5167464,705.5793464,677.5480464
"TG(62:8) TG(18:0_22:2_22:6)",1009.81944,725.5480464,673.5167464,681.5793464
"TG(62:8) TG(18:0_22:4_22:4)",1009.81944,725.5480464,677.5480464,677.5480464
"TG(62:8) TG(18:4_18:4_26:0)",1009.81944,733.6106464,733.6106464,613.4228464
"TG(62:8) TG(18:2_22:0_22:6)",1009.81944,729.5793464,669.4854464,681.5793464
"TG(62:8) TG(18:2_22:2_22:4)",1009.81944,729.5793464,673.5167464,677.5480464
"TG(62:8) TG(18:4_20:4_24:0)",1009.81944,733.6106464,705.5793464,641.4541464
"TG(62:8) TG(18:4_22:0_22:4)",1009.81944,733.6106464,669.4854464,677.5480464
"TG(62:8) TG(18:4_22:2_22:2)",1009.81944,733.6106464,673.5167464,673.5167464
"TG(62:8) TG(20:1_20:1_22:6)",1009.81954,699.5324464,699.5324464,681.5794464
"TG(62:8) TG(20:1_20:2_22:5)",1009.81954,699.5324464,701.5481464,679.5637464
"TG(62:8) TG(20:3_20:3_22:2)",1009.81954,703.5637464,703.5637464,673.5168464
"TG(62:8) TG(20:2_20:3_22:3)",1009.81954,701.5481464,703.5637464,675.5324464
"TG(62:8) TG(20:1_20:3_22:4)",1009.81954,699.5324464,703.5637464,677.5481464
"TG(62:8) TG(20:0_20:3_22:5)",1009.81954,697.5168464,703.5637464,679.5637464
"TG(62:8) TG(20:3_20:4_22:1)",1009.81954,703.5637464,705.5794464,671.5011464
"TG(62:8) TG(20:1_20:4_22:3)",1009.81954,699.5324464,705.5794464,675.5324464
"TG(62:8) TG(20:3_20:5_22:0)",1009.81954,703.5637464,707.5950464,669.4855464
"TG(62:8) TG(20:2_20:5_22:1)",1009.81954,701.5481464,707.5950464,671.5011464
"TG(62:8) TG(20:1_20:5_22:2)",1009.81954,699.5324464,707.5950464,673.5168464
"TG(62:8) TG(20:0_20:5_22:3)",1009.81954,697.5168464,707.5950464,675.5324464
"TG(62:8) TG(18:0_22:3_22:5)",1009.81954,725.5481464,675.5324464,679.5637464
"TG(62:8) TG(18:1_22:1_22:6)",1009.81954,727.5637464,671.5011464,681.5794464
"TG(62:8) TG(18:1_22:2_22:5)",1009.81954,727.5637464,673.5168464,679.5637464
"TG(62:8) TG(18:1_22:3_22:4)",1009.81954,727.5637464,675.5324464,677.5481464
"TG(62:8) TG(18:2_20:5_24:1)",1009.81954,729.5794464,707.5950464,643.4698464
"TG(62:8) TG(18:2_22:1_22:5)",1009.81954,729.5794464,671.5011464,679.5637464
"TG(62:8) TG(18:2_22:3_22:3)",1009.81954,729.5794464,675.5324464,675.5324464
"TG(62:8) TG(18:3_20:5_24:0)",1009.81954,731.5950464,707.5950464,641.4542464
"TG(62:8) TG(18:3_20:4_24:1)",1009.81954,731.5950464,705.5794464,643.4698464
"TG(62:8) TG(18:3_22:0_22:5)",1009.81954,731.5950464,669.4855464,679.5637464
"TG(62:8) TG(18:3_22:1_22:4)",1009.81954,731.5950464,671.5011464,677.5481464
"TG(62:8) TG(18:3_22:2_22:3)",1009.81954,731.5950464,673.5168464,675.5324464
"TG(62:8) TG(18:4_20:3_24:1)",1009.81954,733.6107464,703.5637464,643.4698464
"TG(62:8) TG(18:4_22:1_22:3)",1009.81954,733.6107464,671.5011464,675.5324464
"TG(62:8) TG(17:2_22:6_23:0)",1009.81954,743.5950464,681.5794464,655.4698464
"TG(62:8) TG(16:1_22:6_24:1)",1009.81954,755.5950464,681.5794464,643.4698464
"TG(61:1) TG(17:1_18:0_26:0)",1009.91334,741.6732464,725.6419464,613.5167464
"TG(61:1) TG(17:1_20:0_24:0)",1009.91334,741.6732464,697.6106464,641.5480464
"TG(61:1) TG(17:1_22:0_22:0)",1009.91334,741.6732464,669.5793464,669.5793464
"TG(61:1) TG(15:1_20:0_26:0)",1009.91334,769.7045464,697.6106464,613.5167464
"TG(61:1) TG(15:1_22:0_24:0)",1009.91334,769.7045464,669.5793464,641.5480464
"TG(61:1) TG(20:0_20:1_21:0)",1009.91344,697.6107464,699.6263464,683.5950464
"TG(61:1) TG(19:0_20:1_22:0)",1009.91344,711.6263464,699.6263464,669.5794464
"TG(61:1) TG(19:0_20:0_22:1)",1009.91344,711.6263464,697.6107464,671.5950464
"TG(61:1) TG(18:0_19:0_24:1)",1009.91344,725.6420464,711.6263464,643.5637464
"TG(61:1) TG(18:0_18:1_25:0)",1009.91344,725.6420464,727.6576464,627.5324464
"TG(61:1) TG(18:0_20:1_23:0)",1009.91344,725.6420464,699.6263464,655.5637464
"TG(61:1) TG(18:0_21:0_22:1)",1009.91344,725.6420464,683.5950464,671.5950464
"TG(61:1) TG(18:1_19:0_24:0)",1009.91344,727.6576464,711.6263464,641.5481464
"TG(61:1) TG(18:1_20:0_23:0)",1009.91344,727.6576464,697.6107464,655.5637464
"TG(61:1) TG(18:1_21:0_22:0)",1009.91344,727.6576464,683.5950464,669.5794464
"TG(61:1) TG(17:0_18:1_26:0)",1009.91344,739.6576464,727.6576464,613.5168464
"TG(61:1) TG(17:0_20:1_24:0)",1009.91344,739.6576464,699.6263464,641.5481464
"TG(61:1) TG(17:0_20:0_24:1)",1009.91344,739.6576464,697.6107464,643.5637464
"TG(61:1) TG(17:1_19:0_25:0)",1009.91344,741.6733464,711.6263464,627.5324464
"TG(61:1) TG(17:0_22:0_22:1)",1009.91344,739.6576464,669.5794464,671.5950464
"TG(61:1) TG(17:1_21:0_23:0)",1009.91344,741.6733464,683.5950464,655.5637464
"TG(61:1) TG(16:0_20:1_25:0)",1009.91344,753.6733464,699.6263464,627.5324464
"TG(61:1) TG(16:1_19:0_26:0)",1009.91344,755.6889464,711.6263464,613.5168464
"TG(61:1) TG(16:0_21:0_24:1)",1009.91344,753.6733464,683.5950464,643.5637464
"TG(61:1) TG(16:0_22:1_23:0)",1009.91344,753.6733464,671.5950464,655.5637464
"TG(61:1) TG(16:1_20:0_25:0)",1009.91344,755.6889464,697.6107464,627.5324464
"TG(61:1) TG(16:1_21:0_24:0)",1009.91344,755.6889464,683.5950464,641.5481464
"TG(61:1) TG(16:1_22:0_23:0)",1009.91344,755.6889464,669.5794464,655.5637464
"TG(61:1) TG(15:0_20:1_26:0)",1009.91344,767.6889464,699.6263464,613.5168464
"TG(61:1) TG(15:0_22:1_24:0)",1009.91344,767.6889464,671.5950464,641.5481464
"TG(61:1) TG(15:0_22:0_24:1)",1009.91344,767.6889464,669.5794464,643.5637464
"TG(61:1) TG(15:1_21:0_25:0)",1009.91344,769.7046464,683.5950464,627.5324464
"TG(61:1) TG(15:1_23:0_23:0)",1009.91344,769.7046464,655.5637464,655.5637464
"TG(61:1) TG(14:0_22:1_25:0)",1009.91344,781.7046464,671.5950464,627.5324464
"TG(61:1) TG(14:0_23:0_24:1)",1009.91344,781.7046464,655.5637464,643.5637464
"TG(61:1) TG(14:1_21:0_26:0)",1009.91344,783.7202464,683.5950464,613.5168464
"TG(61:1) TG(14:1_22:0_25:0)",1009.91344,783.7202464,669.5794464,627.5324464
"TG(61:1) TG(14:1_23:0_24:0)",1009.91344,783.7202464,655.5637464,641.5481464
"TG(61:1) TG(13:0_22:1_26:0)",1009.91344,795.7202464,671.5950464,613.5168464
"TG(61:1) TG(13:0_24:0_24:1)",1009.91344,795.7202464,641.5481464,643.5637464
"TG(61:1) TG(12:0_24:1_25:0)",1009.91344,809.7359464,643.5637464,627.5324464
"TG(62:7) TG(20:0_20:1_22:6)",1011.83514,699.5324464,701.5480464,683.5950464
"TG(62:7) TG(20:2_20:2_22:3)",1011.83514,703.5637464,703.5637464,677.5480464
"TG(62:7) TG(20:1_20:2_22:4)",1011.83514,701.5480464,703.5637464,679.5637464
"TG(62:7) TG(20:0_20:2_22:5)",1011.83514,699.5324464,703.5637464,681.5793464
"TG(62:7) TG(20:2_20:3_22:2)",1011.83514,703.5637464,705.5793464,675.5324464
"TG(62:7) TG(20:0_20:3_22:4)",1011.83514,699.5324464,705.5793464,679.5637464
"TG(62:7) TG(20:3_20:4_22:0)",1011.83514,705.5793464,707.5950464,671.5011464
"TG(62:7) TG(20:2_20:4_22:1)",1011.83514,703.5637464,707.5950464,673.5167464
"TG(62:7) TG(20:1_20:4_22:2)",1011.83514,701.5480464,707.5950464,675.5324464
"TG(62:7) TG(20:0_20:4_22:3)",1011.83514,699.5324464,707.5950464,677.5480464
"TG(62:7) TG(20:2_20:5_22:0)",1011.83514,703.5637464,709.6106464,671.5011464
"TG(62:7) TG(20:0_20:5_22:2)",1011.83514,699.5324464,709.6106464,675.5324464
"TG(62:7) TG(18:0_22:1_22:6)",1011.83514,727.5637464,673.5167464,683.5950464
"TG(62:7) TG(18:0_22:2_22:5)",1011.83514,727.5637464,675.5324464,681.5793464
"TG(62:7) TG(18:0_22:3_22:4)",1011.83514,727.5637464,677.5480464,679.5637464
"TG(62:7) TG(18:1_22:0_22:6)",1011.83514,729.5793464,671.5011464,683.5950464
"TG(62:7) TG(18:1_22:2_22:4)",1011.83514,729.5793464,675.5324464,679.5637464
"TG(62:7) TG(18:2_20:5_24:0)",1011.83514,731.5950464,709.6106464,643.4698464
"TG(62:7) TG(18:2_20:4_24:1)",1011.83514,731.5950464,707.5950464,645.4854464
"TG(62:7) TG(18:3_18:4_26:0)",1011.83514,733.6106464,735.6263464,615.4385464
"TG(62:7) TG(18:2_22:0_22:5)",1011.83514,731.5950464,671.5011464,681.5793464
"TG(62:7) TG(18:2_22:1_22:4)",1011.83514,731.5950464,673.5167464,679.5637464
"TG(62:7) TG(18:2_22:2_22:3)",1011.83514,731.5950464,675.5324464,677.5480464
"TG(62:7) TG(18:3_20:4_24:0)",1011.83514,733.6106464,707.5950464,643.4698464
"TG(62:7) TG(18:3_22:0_22:4)",1011.83514,733.6106464,671.5011464,679.5637464
"TG(62:7) TG(18:3_22:2_22:2)",1011.83514,733.6106464,675.5324464,675.5324464
"TG(62:7) TG(18:4_20:3_24:0)",1011.83514,735.6263464,705.5793464,643.4698464
"TG(62:7) TG(18:4_20:2_24:1)",1011.83514,735.6263464,703.5637464,645.4854464
"TG(62:7) TG(18:4_22:0_22:3)",1011.83514,735.6263464,671.5011464,677.5480464
"TG(62:7) TG(18:4_22:1_22:2)",1011.83514,735.6263464,673.5167464,675.5324464
"TG(62:7) TG(17:1_22:6_23:0)",1011.83514,743.5950464,683.5950464,657.4854464
"TG(62:7) TG(16:0_22:6_24:1)",1011.83514,755.5950464,683.5950464,645.4854464
"TG(62:7) TG(16:1_22:6_24:0)",1011.83514,757.6106464,683.5950464,643.4698464
"TG(62:7) TG(15:1_22:6_25:0)",1011.83514,771.6263464,683.5950464,629.4541464
"TG(62:7) TG(14:1_22:6_26:0)",1011.83514,785.6419464,683.5950464,615.4385464
"TG(62:7) TG(20:1_20:1_22:5)",1011.83524,701.5481464,701.5481464,681.5794464
"TG(62:7) TG(20:3_20:3_22:1)",1011.83524,705.5794464,705.5794464,673.5168464
"TG(62:7) TG(20:1_20:3_22:3)",1011.83524,701.5481464,705.5794464,677.5481464
"TG(62:7) TG(20:1_20:5_22:1)",1011.83524,701.5481464,709.6107464,673.5168464
"TG(62:7) TG(18:1_20:5_24:1)",1011.83524,729.5794464,709.6107464,645.4855464
"TG(62:7) TG(18:1_22:1_22:5)",1011.83524,729.5794464,673.5168464,681.5794464
"TG(62:7) TG(18:1_22:3_22:3)",1011.83524,729.5794464,677.5481464,677.5481464
"TG(62:7) TG(18:3_20:3_24:1)",1011.83524,733.6107464,705.5794464,645.4855464
"TG(62:7) TG(18:3_22:1_22:3)",1011.83524,733.6107464,673.5168464,677.5481464
"TG(62:7) TG(17:2_20:5_25:0)",1011.83524,745.6107464,709.6107464,629.4542464
"TG(62:7) TG(17:2_22:5_23:0)",1011.83524,745.6107464,681.5794464,657.4855464
"TG(62:7) TG(16:1_22:5_24:1)",1011.83524,757.6107464,681.5794464,645.4855464
"TG(61:0) TG(20:0_20:0_21:0)",1011.92904,699.6263464,699.6263464,685.6106464
"TG(61:0) TG(19:0_20:0_22:0)",1011.92904,713.6419464,699.6263464,671.5950464
"TG(61:0) TG(18:0_18:0_25:0)",1011.92904,727.6576464,727.6576464,629.5480464
"TG(61:0) TG(18:0_19:0_24:0)",1011.92904,727.6576464,713.6419464,643.5637464
"TG(61:0) TG(18:0_20:0_23:0)",1011.92904,727.6576464,699.6263464,657.5793464
"TG(61:0) TG(18:0_21:0_22:0)",1011.92904,727.6576464,685.6106464,671.5950464
"TG(61:0) TG(17:0_18:0_26:0)",1011.92904,741.6732464,727.6576464,615.5324464
"TG(61:0) TG(17:0_20:0_24:0)",1011.92904,741.6732464,699.6263464,643.5637464
"TG(61:0) TG(17:0_22:0_22:0)",1011.92904,741.6732464,671.5950464,671.5950464
"TG(61:0) TG(16:0_19:0_26:0)",1011.92904,755.6889464,713.6419464,615.5324464
"TG(61:0) TG(16:0_20:0_25:0)",1011.92904,755.6889464,699.6263464,629.5480464
"TG(61:0) TG(16:0_21:0_24:0)",1011.92904,755.6889464,685.6106464,643.5637464
"TG(61:0) TG(16:0_22:0_23:0)",1011.92904,755.6889464,671.5950464,657.5793464
"TG(61:0) TG(15:0_20:0_26:0)",1011.92904,769.7045464,699.6263464,615.5324464
"TG(61:0) TG(15:0_22:0_24:0)",1011.92904,769.7045464,671.5950464,643.5637464
"TG(61:0) TG(14:0_21:0_26:0)",1011.92904,783.7202464,685.6106464,615.5324464
"TG(61:0) TG(14:0_22:0_25:0)",1011.92904,783.7202464,671.5950464,629.5480464
"TG(61:0) TG(14:0_23:0_24:0)",1011.92904,783.7202464,657.5793464,643.5637464
"TG(61:0) TG(13:0_22:0_26:0)",1011.92904,797.7358464,671.5950464,615.5324464
"TG(61:0) TG(13:0_24:0_24:0)",1011.92904,797.7358464,643.5637464,643.5637464
"TG(61:0) TG(12:0_23:0_26:0)",1011.92904,811.7515464,657.5793464,615.5324464
"TG(61:0) TG(12:0_24:0_25:0)",1011.92904,811.7515464,643.5637464,629.5480464
"TG(61:0) TG(10:0_25:0_26:0)",1011.92904,839.7828464,629.5480464,615.5324464
"TG(61:0) TG(19:0_19:0_23:0)",1011.92914,713.6420464,713.6420464,657.5794464
"TG(61:0) TG(19:0_21:0_21:0)",1011.92914,713.6420464,685.6107464,685.6107464
"TG(61:0) TG(17:0_19:0_25:0)",1011.92914,741.6733464,713.6420464,629.5481464
"TG(61:0) TG(17:0_21:0_23:0)",1011.92914,741.6733464,685.6107464,657.5794464
"TG(61:0) TG(15:0_21:0_25:0)",1011.92914,769.7046464,685.6107464,629.5481464
"TG(61:0) TG(15:0_23:0_23:0)",1011.92914,769.7046464,657.5794464,657.5794464
"TG(61:0) TG(13:0_23:0_25:0)",1011.92914,797.7359464,657.5794464,629.5481464
"TG(62:6) TG(20:0_20:0_22:6)",1013.85074,701.5480464,701.5480464,685.6106464
"TG(62:6) TG(20:2_20:2_22:2)",1013.85074,705.5793464,705.5793464,677.5480464
"TG(62:6) TG(20:0_20:2_22:4)",1013.85074,701.5480464,705.5793464,681.5793464
"TG(62:6) TG(20:2_20:4_22:0)",1013.85074,705.5793464,709.6106464,673.5167464
"TG(62:6) TG(20:0_20:4_22:2)",1013.85074,701.5480464,709.6106464,677.5480464
"TG(62:6) TG(18:0_22:0_22:6)",1013.85074,729.5793464,673.5167464,685.6106464
"TG(62:6) TG(18:0_22:2_22:4)",1013.85074,729.5793464,677.5480464,681.5793464
"TG(62:6) TG(18:2_20:4_24:0)",1013.85074,733.6106464,709.6106464,645.4854464
